Time,Freezer1 Temp,Freezer2 Temp,Dough Cooler1 Temp,Dough Cooler1RH Temp,Dough Cooler2 Temp,Dough Cooler2RH Temp,Perishable Cooler Temp,Perishable CoolerRH Temp,Blast Room1 Temp,Blast Room2 Temp,Pack Room Temp,ThinCrust Area Temp,Prod Room Temp,Prod RoomRH Temp
21-06-2026 16:48:02,-50,-50,3.082031,-50,3.283566,100,4.282986,100,-50,-50,8.570602,8.637154,23.90234,86.00983
21-06-2026 16:53:02,-50,-50,2.966869,-50,3.082031,100,4.192707,100,-33.56482,-50,8.592594,8.680553,23.90234,85.48901
21-06-2026 16:58:02,-50,-50,2.650173,-50,2.765335,100,4.192707,100,-50,-50,8.592594,8.680553,23.80339,84.46181
21-06-2026 17:03:02,-50,-50,2.39106,-50,2.448643,100,4.192707,100,-50,-50,8.592594,8.680553,23.70443,83.56481
21-06-2026 17:08:02,-50,-50,2.218315,-50,2.218315,100,4.102432,100,-30.7581,-50,8.548611,8.680553,23.60547,82.97164
21-06-2026 17:13:02,-50,-50,2.016785,-50,1.987991,100,4.125,100,-41.98495,-50,8.548611,8.680553,23.50651,82.45081
21-06-2026 17:18:02,-50,-50,1.728878,-50,1.786461,100,4.012154,100,-50,-50,8.526619,8.680553,23.33333,81.85764
21-06-2026 17:23:02,-50,-50,1.930408,-50,2.103153,100,4.012154,100,-50,-50,8.548611,8.702259,24.07552,84.53414
21-06-2026 17:28:02,-50,-50,2.736546,-50,2.880497,100,4.102432,100,-50,-50,8.592594,8.702259,24.71875,85.90856
21-06-2026 17:33:02,-50,-50,3.341148,-50,3.513889,100,4.192707,100,-32.34954,-50,8.614582,8.702259,25.11459,85.59028
21-06-2026 17:38:02,-50,-50,3.859375,-50,3.945747,100,4.170135,100,-50,-50,8.636574,8.702259,25.58463,83.72395
21-06-2026 17:43:02,-50,-50,4.320023,-50,4.521557,100,4.192707,100,-50,-50,8.658562,8.702259,25.93099,84.375
21-06-2026 17:48:02,-50,-50,4.694298,-50,5.039783,100,4.260414,100,-28.125,-50,8.702545,8.680553,26.32682,84.47627
21-06-2026 17:53:02,-50,-50,5.010998,-50,5.298901,100,4.282986,100,-50,-50,8.724537,8.723957,26.59896,84.47627
21-06-2026 17:58:02,-50,-50,5.270107,-50,5.586803,100,4.373264,100,-34.43287,-50,8.746525,8.702259,26.79688,84.27373
21-06-2026 18:03:02,-50,-50,5.529224,-50,5.615597,100,4.350697,100,-50,-50,8.8125,8.723957,26.99479,84.80903
21-06-2026 18:08:02,-50,-50,5.87471,-50,5.500435,100,4.350697,100,-50,-50,8.8125,8.723957,27.16797,84.96817
21-06-2026 18:13:02,-50,-50,6.248985,-50,5.385269,100,4.440975,100,-50,-50,8.8125,8.723957,27.4401,86.93577
21-06-2026 18:18:02,-50,-50,6.623264,-50,5.385269,100,4.440975,100,-26.67824,-50,8.834492,8.723957,27.63802,87.89063
21-06-2026 18:23:02,-50,-50,7.026329,-50,5.932289,100,4.440975,100,-50,-50,8.8125,8.723957,27.83594,88.32465
21-06-2026 18:28:02,-50,-50,7.285446,-50,6.364147,100,4.508678,100,-50,-50,8.834492,8.745663,27.91016,88.15105
21-06-2026 18:33:02,-50,-50,7.544559,-50,6.479309,100,4.508678,100,-25.60764,-50,8.85648,8.767361,28.10807,88.10764
21-06-2026 18:38:02,-50,-50,4.463978,-50,4.089699,100,4.508678,100,-50,-50,8.834492,8.789063,26.54948,80.00579
21-06-2026 18:43:02,-50,-50,4.435184,-50,4.406395,100,4.440975,100,-31.79977,-50,8.834492,8.789063,26.05469,82.2338
21-06-2026 18:48:02,-50,-50,4.607925,-50,4.723091,100,4.350697,100,-50,-50,8.8125,8.789063,25.78255,83.94097
21-06-2026 18:53:02,-50,-50,4.867043,-50,5.039783,100,4.350697,100,-50,-50,8.76852,8.789063,25.78255,85.06944
21-06-2026 18:58:02,-50,-50,4.723091,-50,5.154945,100,4.350697,100,-31.59722,-50,8.76852,8.810764,26.22787,87.03704
21-06-2026 19:03:02,-50,-50,5.442856,-50,5.298901,100,4.328125,100,-23.75578,-50,8.790508,8.810764,26.79688,88.62847
21-06-2026 19:08:02,-50,-50,6.047451,-50,5.500435,100,4.440975,100,-50,-50,8.8125,8.832466,27.26693,89.27952
21-06-2026 19:13:02,-50,-50,6.42173,-50,5.615597,100,4.418404,100,-31.48148,-50,8.85648,8.832466,27.53906,90.07523
21-06-2026 19:18:02,-50,-50,5.730759,-50,5.817127,100,4.53125,100,-50,-50,9.274307,8.854164,26.72266,84.80903
21-06-2026 19:23:02,-50,-50,5.87471,-50,6.162613,100,4.9375,100,-50,-50,10.02199,8.854164,26.52474,86.02431
21-06-2026 19:28:02,-50,-50,5.961082,-50,6.248985,100,5.208332,100,-43.37384,-50,10.41782,8.810764,26.52474,86.82002
21-06-2026 19:33:02,-50,-50,5.932289,-50,6.277779,100,5.434025,100,-25,-50,10.61574,8.810764,26.52474,86.97917
21-06-2026 19:38:02,-50,-50,5.615597,-50,5.932289,100,5.524303,100,-26.99653,-50,10.76968,8.767361,26.42578,86.50173
21-06-2026 19:43:02,-50,-50,5.32769,-50,5.615597,100,5.682293,100,-50,-50,10.9456,8.745663,26.22787,85.59028
21-06-2026 19:48:02,-50,-50,4.895836,-50,5.068577,100,5.840279,100,-50,-50,11.14352,8.723957,26.05469,84.63542
21-06-2026 19:53:02,-50,-50,4.636719,-50,4.751881,100,5.930557,100,-36.74768,-50,11.14352,8.702259,25.85677,84.11458
21-06-2026 19:58:02,-50,-50,4.176071,-50,2.739582,100,4.907406,100,-50,-50,11.25348,8.680553,25.58463,83.3044
21-06-2026 20:03:02,-50,-50,5.010998,-50,2.506943,100,4.907406,100,-25.75232,-50,11.23148,8.658855,25.38672,82.92824
21-06-2026 20:08:02,-50,-50,6.335361,-50,2.187065,100,4.907406,100,-50,-50,11.12152,8.615452,25.1888,82.34954
21-06-2026 20:13:02,-50,-50,7.112705,-50,1.838108,100,4.884548,100,-40.65393,-50,11.14352,8.572048,24.91666,81.71296
21-06-2026 20:18:02,-50,-50,7.630932,-50,1.401909,100,5.090279,100,-50,-50,11.29745,8.572048,24.74349,81.27894
21-06-2026 20:23:02,-50,-50,8.005211,-50,1.822918,100,5.067421,100,-50,-50,11.29745,8.572048,24.54557,80.74364
21-06-2026 20:28:02,-50,-50,8.177952,-50,2.103153,100,4.998844,100,-45.48611,-50,11.16551,8.550346,24.27344,80.38194
21-06-2026 20:33:02,-50,-50,8.177952,-50,1.786461,100,4.975986,100,-39.35185,-50,11.16551,8.550346,23.97656,79.84664
21-06-2026 20:38:02,-50,-50,8.235535,-50,2.103153,100,4.907406,100,-47.91667,-50,11.1875,8.528645,23.87761,80.62789
21-06-2026 20:43:02,-50,-50,8.26432,-50,2.304688,100,4.815971,100,-31.19213,-50,11.16551,8.506947,23.87761,81.53935
21-06-2026 20:48:02,-50,-50,8.321903,-50,2.448643,100,4.975986,100,-43.86574,-50,11.29745,8.463543,23.87761,82.07465
21-06-2026 20:53:02,-50,-50,8.408276,-50,2.218315,100,5.25029,100,-50,-50,11.45139,8.441837,23.90234,82.11806
21-06-2026 20:58:02,-50,-50,8.494644,-50,2.333481,100,5.318863,100,-50,-50,11.27546,8.376736,23.87761,82.11806
21-06-2026 21:03:02,-50,-50,8.696178,-50,2.333481,100,5.227428,100,-46.18056,-50,10.96759,8.333336,23.77865,82.2338
21-06-2026 21:08:02,-50,-50,8.753761,-50,2.304688,100,5.067421,100,-50,-50,10.81366,8.31163,23.87761,82.49421
21-06-2026 21:13:02,-50,-50,8.696178,-50,2.103153,100,5.067421,100,-50,-50,10.65973,8.333336,23.77865,82.17593
21-06-2026 21:18:02,-50,-50,8.81134,-50,2.218315,100,3.901619,100,-50,-50,9.560188,8.31163,23.80339,82.2772
21-06-2026 21:23:02,-50,-50,8.840134,-50,2.218315,100,3.4673,100,-50,-50,9.098381,8.268227,23.80339,82.45081
21-06-2026 21:28:02,-50,-50,8.926502,-50,2.304688,100,3.307293,100,-50,-50,9.010418,8.246529,23.80339,82.59548
21-06-2026 21:33:02,-50,-50,8.984085,-50,2.304688,100,3.284431,100,-50,-50,9.032406,8.224827,23.80339,82.55208
21-06-2026 21:38:02,-50,-50,8.984085,-50,2.419849,100,3.4673,100,-50,-50,9.208332,8.203125,23.80339,82.87037
21-06-2026 21:43:02,-50,-50,8.984085,-50,2.419849,100,3.878765,100,-50,-50,9.516205,8.181423,23.80339,82.97164
21-06-2026 21:48:02,-50,-50,8.926502,-50,2.218315,100,3.901619,100,-50,-50,9.516205,8.203125,23.70443,82.2772
21-06-2026 21:53:02,-50,-50,9.012878,-50,2.333481,100,3.901619,100,-50,-50,9.560188,8.246529,23.70443,82.55208
21-06-2026 21:58:02,-50,-50,9.012878,-50,2.765335,100,4.153069,100,-50,-50,9.736111,8.268227,23.70443,82.59548
21-06-2026 22:03:02,-50,-50,8.984085,-50,2.966869,100,4.313076,100,-50,-50,9.780094,8.289932,23.70443,82.33507
21-06-2026 22:08:02,-50,-50,8.926502,-50,3.197193,100,4.473091,100,-50,-50,9.912037,8.333336,23.63021,82.2772
21-06-2026 22:13:02,-50,-50,8.926502,-50,3.197193,100,4.404514,100,-50,-50,9.934025,8.333336,23.63021,82.11806
21-06-2026 22:18:02,-50,-50,8.868923,-50,3.513889,100,4.381657,100,-43.37384,-50,9.868057,8.376736,23.60547,82.2338
21-06-2026 22:23:02,-50,-50,8.782555,-50,3.629051,100,4.404514,100,-50,-50,9.890045,8.398438,23.60547,82.55208
21-06-2026 22:28:02,-50,-50,8.667393,-50,3.657841,100,4.404514,100,-50,-50,9.846062,8.420139,23.63021,82.45081
21-06-2026 22:33:02,-50,-50,8.494644,-50,2.070744,100,4.473091,100,-41.98495,-50,9.95602,8.398438,23.53125,82.13252
21-06-2026 22:38:02,-50,-50,8.350697,-50,2.070744,100,3.287041,100,-40.30671,-50,9.912037,8.355034,23.50651,81.79977
21-06-2026 22:43:02,-50,-50,8.149158,-50,1.954426,100,3.287041,100,-50,-50,9.890045,8.31163,23.53125,82.01678
21-06-2026 22:48:02,-50,-50,8.091579,-50,1.954426,100,3.171295,100,-50,-50,9.868057,8.268227,23.53125,82.11806
21-06-2026 22:53:02,-50,-50,7.947628,-50,2.157986,100,3.263889,100,-35.96643,-50,9.890045,8.268227,23.53125,82.39294
21-06-2026 22:58:02,-50,-50,7.803673,-50,2.506943,100,3.35648,100,-50,-50,9.934025,8.31163,23.53125,82.49421
21-06-2026 23:03:02,-50,-50,7.7173,-50,2.390625,100,3.263889,100,-50,-50,9.890045,8.333336,23.53125,82.50868
21-06-2026 23:08:02,-50,-50,7.659721,-50,2.826824,100,3.194447,100,-39.78588,-50,9.824074,8.333336,23.53125,82.06019
21-06-2026 23:13:02,-50,-50,7.573353,-50,3.059464,100,3.287041,100,-50,-50,9.934025,8.333336,23.40755,81.91551
21-06-2026 23:18:02,-50,-50,7.429398,-50,3.175781,100,3.35648,100,-48.61111,-50,10,8.333336,23.43229,81.95892
21-06-2026 23:23:02,-50,-50,7.256653,-50,3.175781,100,3.449074,100,-50,-50,10.06598,8.333336,23.43229,82.07465
21-06-2026 23:28:02,-50,-50,7.199074,-50,3.059464,100,3.425926,100,-50,-50,10.08796,8.355034,23.40755,81.95892
21-06-2026 23:33:02,-50,-50,7.170284,-50,3.175781,100,3.449074,100,-38.02084,-50,10.13194,8.376736,23.40755,81.95892
21-06-2026 23:38:02,-50,-50,7.199074,-50,3.059464,100,3.449074,100,-50,-50,10.13194,8.398438,23.43229,81.90105
21-06-2026 23:43:02,-50,-50,7.199074,-50,3.263023,100,3.51852,100,-50,-50,10.15394,8.398438,23.43229,82.07465
21-06-2026 23:48:02,-50,-50,7.256653,-50,3.408421,100,3.611111,100,-32.8125,-50,10.19792,8.398438,23.40755,82.11806
21-06-2026 23:53:02,-50,-50,7.314236,-50,2.623264,100,3.703705,100,-44.76273,-50,10.26389,8.420139,23.43229,81.75636
21-06-2026 23:58:02,-50,-50,7.285446,-50,2.943142,100,3.611111,100,-50,-50,10.19792,8.398438,23.33333,81.58276
