Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
15-06-2026 21:03,,,NOP,,2.506943,,3.839119
15-06-2026 21:08,,,NOP,,2.070744,,3.861401
15-06-2026 21:13,,,NOP,,1.721786,,3.861401
15-06-2026 21:18,,,NOP,,1.401909,,3.861401
15-06-2026 21:23,,,NOP,,1.052952,,3.839119
15-06-2026 21:28,,,NOP,,1.052952,,3.995083
15-06-2026 21:33,,,NOP,,0.9657135,,4.151039
15-06-2026 21:38,,,NOP,,1.041668,,4.418404
15-06-2026 21:43,,,NOP,,1.475693,,4.596645
15-06-2026 21:48,,,NOP,,1.244209,,4.663483
15-06-2026 21:53,,,NOP,,1.475693,,4.752602
15-06-2026 21:58,,,NOP,,1.909721,,4.841724
15-06-2026 22:03,,,NOP,,1.909721,,4.685764
15-06-2026 22:08,,,NOP,,2.141201,,4.574364
15-06-2026 22:13,,,NOP,,2.025459,,4.596645
15-06-2026 22:18,,,NOP,,2.025459,,4.507526
15-06-2026 22:23,,,NOP,,2.025459,,4.529804
15-06-2026 22:28,,,NOP,,1.909721,,4.507526
15-06-2026 22:33,,,NOP,,2.459492,,4.418404
15-06-2026 22:38,,,NOP,,2.777779,,4.351563
15-06-2026 22:43,,,NOP,,2.89352,,4.507526
15-06-2026 22:48,,,NOP,,3.009258,,4.574364
15-06-2026 22:53,,,NOP,,3.009258,,4.730324
15-06-2026 22:58,,,NOP,,3.125,,4.908566
15-06-2026 23:03,,,NOP,,3.327549,,3.215134
15-06-2026 23:08,,,NOP,,3.327549,,3.328701
15-06-2026 23:13,,,NOP,,3.67477,,3.396847
15-06-2026 23:18,,,NOP,,3.443291,,3.419559
15-06-2026 23:23,,,NOP,,3.559029,,3.487705
15-06-2026 23:28,,,NOP,,3.443291,,3.555843
15-06-2026 23:33,,,NOP,,3.67477,,3.57856
15-06-2026 23:38,,,NOP,,3.559029,,3.57856
15-06-2026 23:43,,,NOP,,3.67477,,3.646698
15-06-2026 23:48,,,NOP,,3.703701,,3.669415
15-06-2026 23:53,,,NOP,,3.472221,,3.57856
15-06-2026 23:58,,,NOP,,3.443291,,3.57856
